"Dongying Hi-tech Spring Chemical Industry Co.,Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.dongying%20hi-tech%20spring%20chemical%20industry%20coltd.org-821abfff-f437-4b66-9770-416ad131ea4c.html,https://www.hi-techspring.com/,hkxy@hi-techspring.com,+8615315036990 
Dow Europe GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.dow%20europe%20gmbh.org-374d1490-091c-4e9e-95a4-3ef7446e284e.html,,,
Dr. Paul Lohmann GmbH & Co. KGaA,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.dr%20paul%20lohmann%20gmbh%20%20co%20kgaa.org-ae8d6c49-84ab-4db9-a29c-2514d75797c6.html,https://www.lohmann-minerals.com,sales@lohmann-minerals.com,+49 5155 630
"Drop(Nanjing)Bio-Tech Co.,Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.dropnanjingbio-tech%20coltd.org-9cec752b-d0bc-432b-a300-2043fe771cff.html,,,
DS Tech,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ds%20tech.org-54ada24b-1be0-4393-93e8-406f71ee641a.html,,,
Düllberg Konzentra GmbH & Co.KG,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.d%C3%BCllberg%20konzentra%20gmbh%20%20cokg.org-15ddbbed-69c5-4797-adcb-bd7c6d1a40b4.html,https://www.duellberg-konzentra.de,info@duellberg-konzentra.de,+49 40 507 114 0
EastHill Corporation,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.easthill%20corporation.org-a91d8062-c5ec-4e81-a898-1b81d0404875.html,,,
Eastman,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.eastman.org-0312e347-0703-42ff-8fb5-5bdc68c8dec5.html,,,
EBI - Ecole Biologie Industrielle,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ebi%20-%20ecole%20biologie%20industrielle.org-8d07d833-3c00-4e55-9afd-ea49303cec96.html,,,
"Eco-Shell, LP",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.eco-shell%20lp.org-e4dbb1de-29e3-4a71-8596-394f75381e61.html,http://www.ecoshell.com/,jlapp@ecoshell.com,+15305860365
ECOCERT GREENLIFE,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ecocert%20greenlife.org-a4be22bc-d886-4b84-bc64-333d72b90a3d.html,https://www.ecocert.com/en/,contact-greenlife@ecocert.com,+33 5 62 07 52 11
Ecogreen Oleochemicals GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ecogreen%20oleochemicals%20gmbh.org-8d746bd7-5bc6-4d5a-8ef2-22b0d4d6e028.html,,,
Ecoland,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ecoland.org-4f0a70c8-d4cc-42e2-85be-98ca759adc6c.html,,,
Ecomundo,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ecomundo.org-15d97d3d-b507-49d7-81dd-304ac642c582.html,,,
Ecovia Intelligence,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ecovia%20intelligence.org-c2d8f7ca-9c31-42c9-b463-f074e4eb577b.html,https://www.ecoviaint.com/,services@ecoviaint.com,+44 20 8567 0788
EG Active Cosmetics S.L,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.eg%20active%20cosmetics%20sl.org-cff8caf4-a697-4a0c-84b2-5e2342e4e065.html,https://www.egactivecosmetics.com/,info@egactivecosmetics.com,932093232
Eigenmann & Veronelli SPA,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.eigenmann%20%20veronelli%20spa.org-1a138748-3c33-4b9c-939c-398a502a1d15.html,https://www.eigver.it,mtramalloni@eigver.it,+390293539370
Elementis,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.elementis.org-1132bec1-c536-456f-91f1-212fc4df1938.html,,,
ELINOVE CACTUS DISTRIBUTION,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.elinove%20cactus%20distribution.org-be902914-bfb2-49c2-9b1f-78586fdc45bf.html,,,
Elkay Chemicals Pvt Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.elkay%20chemicals%20pvt%20ltd.org-ba3a0aa0-41cd-4924-bf1e-99483c789a6c.html,,,
Elkem,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.elkem.org-f86337cf-4d5e-4cdc-a97d-7e5d49de0f13.html,,,
Ellead,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ellead.org-a9c014e4-add2-4e4e-b28c-52206ed6affd.html,http://www.ellead.com,ellead@ellead.com,+82317099030
EMBALFORME,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.embalforme.org-ff6dc872-3297-4aa2-9d97-ba84b220cce3.html,https://www.embalforme.fr/,contact@groupe-embalforme.com,+33 1 46 37 20 30
EFPBiotek,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.efpbiotek.org-ed6acb7b-9e7e-47ed-84f8-38feb29b5de9.html,https://www.efp.pt,gbd@efp.pt,+351918103468
Enantis s.r.o.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.enantis%20sro.org-807fe078-dab9-4362-bec8-4c2caaafdfb3.html,,,
Enio Bonchev Production Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.enio%20bonchev%20production%20ltd.org-4ddda058-c2a0-4eef-89fa-dc7a5738a397.html,,,
Enkos Developments Ltd.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.enkos%20developments%20ltd.org-893faa75-6988-475a-8b1a-f9c036b3bf82.html,https://www.enkosdevelopments.com,innovation@enkosdevelopments.com,+44 1372 373532
ENNAGRAM,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ennagram.org-f9999e11-d206-4a62-824a-a6722ea65fdd.html,,info@ennagram.eu,
EOC Surfactants N.V.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.eoc%20surfactants%20nv.org-5d53c26c-8589-4d09-a87d-9b52ed1b72c7.html,https://www.eocgroup.com,info@eocgroup.com,+3255235858
EOTECH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.eotech.org-3153bf28-9c08-40f8-b1ad-4a5da6584852.html,https://eotech.fr,info@eotech.fr,+33164497130
Ephyla,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ephyla.org-c736c035-3642-49e8-9d1f-cb9ed80329b8.html,https://www.ephyla.fr,contact@ephyla3.com,+33297446140
Eps Fragrances,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.eps%20fragrances.org-cc7cb11e-75ae-4dfc-9237-6b98d1352071.html,https://www.epsfragrances.com,sales@epsfragrances.com,+902123603030
ESP,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.esp.org-8457e038-10a1-483a-aa0d-c863974998a5.html,,,
Esperis S.p.A.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.esperis%20spa.org-86d1ccbf-e5fb-4557-8f86-4fcc26a947e4.html,,,
Essentia Bulgaria Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.essentia%20bulgaria%20ltd.org-3dfc1a45-0068-4dfa-9455-d5d663c9f7fc.html,https://essentia.bg,sales@essentia.bg,+359885162621
Essential Oils and Herbs Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.essential%20oils%20and%20herbs%20ltd.org-f654bc44-ac74-4b97-85a6-10e990932fde.html,https://www.essentialoilsandherbs.eu/,office@essentialoilsandherbs.eu,+359896662010
ESSENTIAL OILS PERU,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.essential%20oils%20peru.org-728bc82b-2b5e-4fad-ab95-50449c718530.html,https://eopperu.com/export,sales@eopperu.com,5117369840
Estee Lauder Companies - New Incubation Ventures,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.estee%20lauder%20companies%20-%20new%20incubation%20ventures.org-58af3ada-0506-4b0c-b034-bb005e0b09a1.html,,niv@estee.com,
Estenity,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.estenity.org-ca201bb3-151c-440c-9728-002c5716ff43.html,https://www.estenity-europe.com/,,
Eurofins Cosmetics and Personal Care,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.eurofins%20cosmetics%20and%20personal%20care.org-66d5edbe-ad34-49bf-9033-99457cbd8aa2.html,https://www.eurofins.com/cosmetics/,MarketingCosmetics@cpt.eurofinseu.com,+33785316350
Eurofragance,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.eurofragance.org-aadd7f99-ff82-41d7-a469-215394d97a28.html,https://eurofragance.com/,eurofragance@eurofragance.com,+34 936 97 2361
Eurosafe - SOLA,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.eurosafe%20-%20sola.org-eba48850-09e5-469c-acef-31450e87f1da.html,https://www.eurosafecro.com/fr ,sales-eurosafe@wepredic.com,+ 33 (0)2 99 23 61 45
EVD - MAFCO,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.evd%20-%20mafco.org-cb7281ad-1d8f-4786-8f66-73f6fa18447b.html,,gwenn.boie@evd.fr,+33442654141
EVERCARE,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.evercare.org-a323b711-c267-41a3-924b-35768e4caeb9.html,,,
Evonik,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.evonik.org-51b13a3f-fc4b-4ff5-a776-74305dc581b0.html,,,
Exinnov,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.exinnov.org-3c85147c-2fb6-43aa-8563-bd86dab25b72.html,,,
Exolab Italia,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.exolab%20italia.org-f0f46f1a-4f27-461d-8a51-777379517bed.html,https://exolabitalia.com/,inford@exolabitalia.com,+393806812563
Expac (Preston) Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.expac%20preston%20ltd.org-6702d3bb-aadb-4f85-8c8b-d513f9f330b6.html,,,
Expression Cosmétique magazine - EC Presse,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.expression%20cosm%C3%A9tique%20magazine%20-%20ec%20presse.org-6f2b894d-fde0-40d6-9b4a-db0d8ea7c3ff.html,https://www.expression-cosmetique.fr,veronique.louis@expression-cosmetique.fr,+33638255558
EXPRESSIONS PARFUMÉES,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.expressions%20parfum%C3%A9es.org-79729294-6524-46b2-b336-4eaa235e0aeb.html,,,
Exsymol S.A.M.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.exsymol%20sam.org-bc13f704-4201-4b78-8961-913066c36537.html,https://www.exsymol.com/en/,customerservice@exsymol.com,+37792056677
Fairglow,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.fairglow.org-e57ef39a-75b4-4003-9651-b5d764ec7c3b.html,,,
Farmforce,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.farmforce.org-b3601865-baba-45ae-af50-5d791cd8ef24.html,https://farmforce.com/,info@farmforce.com,+4796694402
Fenchem Biotek Ltd.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.fenchem%20biotek%20ltd.org-98930fbf-e3de-4aa3-8883-f9233305bba8.html,http://www.fenchem.com/,info@fenchem.com,+862584218888
"Fethiann Molecule Applied Co,Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.fethiann%20molecule%20applied%20coltd.org-14309bd3-a275-41e2-a2b3-2b48a7f1239c.html,,,
FLAVEX Naturextrakte GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.flavex%20naturextrakte%20gmbh.org-f882a4fe-4247-40ad-a7fa-160d8149df37.html,,,
Floral Concept,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.floral%20concept.org-5344f28b-17fc-411d-8c66-e33936ca1b10.html,,,
Florida Skincare Testing,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.florida%20skincare%20testing.org-ee39752a-da49-49c2-b620-763201d7631d.html,,,
Flying Spark,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.flying%20spark.org-0c64f8b0-6a6c-4dad-a634-7966abadc6c5.html,,,
Foodyworm,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.foodyworm.org-deb6df60-9b3c-476a-8e7b-7850550425df.html,https://foodyworm.com/,Eddie@foodyworm.com,82437152043
Fordtek GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.fordtek%20gmbh.org-3658d848-3504-4954-a095-cbf564ebd965.html,http://www.fordtek.com,service@fordtek.com,+49 (0) 201 81587327
Formulator Sample Shop,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.formulator%20sample%20shop.org-0db94ee5-9bf2-4ffd-9cef-54c285ef9929.html,,,
Fragrance oils Int'l Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.fragrance%20oils%20intl%20ltd.org-3ed6b5fe-7fef-4456-af9d-fec3b5aa7353.html,https://www.fragrance-oils.com/,emma@fragrance-oils.com,+44 161 724 9311
Fruitofood,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.fruitofood.org-4400994f-3e67-4244-8666-5bc24ad1a3a4.html,https://www.fruitofood.com,fruit@fruitofood.eu,02.37.81.86.91
"Fujian Longsheng Biotechnology Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.fujian%20longsheng%20biotechnology%20co%20ltd.org-0817d9eb-17af-4504-8fb6-f0e5ce960b43.html,http://www.taiyue-tegf.com,info@salnova-ingredients.com,+31(0)493750656
Galaxy Surfactants Ltd.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.galaxy%20surfactants%20ltd%20.org-fb31c1b0-2592-4665-a35d-ca1b2f82bf43.html,,,
Gale & Cosm. S.r.l.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gale%20%20cosm%20srl.org-f9a04317-9ed7-4a43-8108-f450d845f788.html,https://www.galecosm.com,info@galecosm.com,029315076
Galen-N Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.galen-n%20ltd.org-162b34c5-74e4-4074-bbd5-8b1ccbe60555.html,,,
Gandhar Oil Refinery India Limited / Naturepure Wellness Pvt Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gandhar%20oil%20refinery%20india%20limited%20%20naturepure%20wellness%20pvt%20ltd.org-44b0f838-9ba5-4cce-bd69-7f6ef15ccd52.html,https://www.gandharoil.com/en/,exports@gandharoil.com,+912240635600
Gattefossé s.a.s.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gattefoss%C3%A9%20sas.org-9d6d415d-d607-441a-92de-ff8ec945430f.html,,,
Gelner Gıda A.S,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gelner%20g%C4%B1da%20as.org-97422a68-5442-400c-bbe7-907c2ebec6ef.html,,,
Gelyma,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gelyma.org-6cb99b1d-1f05-438c-bb7d-7fc9be1c8490.html,http://www.gelyma.com/,gelyma@wanadoo.fr,+33496140982
IFF,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.iff.org-ca72ae6d-1804-4bb7-9d6d-4f8ce76b570c.html,https://bioscience.iff.com/solutions/personal-care,,
Geno,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.geno.org-bf222acf-04ea-44be-9df5-ba2161e42c92.html,,,
Geotech International BV,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.geotech%20international%20bv.org-f899b05b-97e5-428b-902e-6966f983d295.html,https://www.geotech.nl,info@geotech.nl,+31235317553
"GFC Life Science Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gfc%20life%20science%20co%20ltd.org-6008a5cc-8ccd-4ac2-9c3b-0969334028bf.html,http://www.gfcos.co.kr/en/,overseas@gfcos.co.kr,+82 7042266657
GfM mbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gfm%20mbh.org-71abc2ba-ed1c-46b1-8093-b4154b782144.html,https://www.gfm-bremen.de/en/,sales@gfm-bremen.de,+49421 61072-200
GfN Herstellung von Naturextrakten GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gfn%20herstellung%20von%20naturextrakten%20gmbh.org-f5cd8141-49b6-46dd-9f01-05121cfb485d.html,,,
GIE Monoi de Tahiti,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gie%20monoi%20de%20tahiti.org-0043e626-1f65-41cf-8d18-424ab95157f7.html,,,
"Giga Fine Chemical Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.giga%20fine%20chemical%20co%20ltd.org-d94b0a2d-252e-41bc-a07a-98b1bc340481.html,https://gigafinechem.com/,info@gigafinechem.com,+886-2-27533199
Giuliani Spa,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.giuliani%20spa.org-82821432-baa8-4c0b-a148-a4791a5ad045.html,,,
Global Bioenergies,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.global%20bioenergies.org-bcb84253-b120-41a9-9782-a915386ad00e.html,https://www.global-bioenergies.com/,isonaturane@global-bioenergies.com,+(33) 1 64 98 20 50
"Global Jujie International Exhibition(Beijing)Co.,Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.global%20jujie%20international%20exhibitionbeijingcoltd.org-a43e240a-d4b9-4072-9965-8d9a8f958608.html,,,
BIOARGE LABORATORIES,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.bioarge%20laboratories.org-e9805a8b-5eb4-4a6a-bcaa-9711f3fba152.html,https://www.bioarge.com,info@bioarge.com,+902165043670
GLYcoDiag,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.glycodiag.org-458717e6-fabe-4c8e-9174-c7ca7b243a53.html,,,
GOBIOTICS BV,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gobiotics%20bv.org-62a6ed22-350e-424d-9fe9-0c73726c5b14.html,https://www.gobiotics-ingredients.com/,info@gobiotics-ingredients.com,+31164728001
Godavari Biorefineries BV,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.godavari%20biorefineries%20bv.org-594f5a98-e1ea-44bf-adee-1ff738754eee.html,https://godavaribiorefineries.com,prajesh.mistry@somaiya.com,0031611126166
GODREJ INDUSTRIES LIMITED,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.godrej%20industries%20limited.org-09de338d-97ce-4742-8ef0-e413ae14d12a.html,https://www.godrejchemicals.com/,,
GOOD FACE PROJECT,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.good%20face%20project.org-003e11ac-ae54-4f33-ad1c-899e795fbb1a.html,https://thegoodfaceproject.com/demo,lucas@thegoodfaceproject.com,+33625437115
Granatum Ingredients,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.granatum%20ingredients.org-deadbab6-303f-49c6-9df9-6d652b4e7afe.html,https://granatum.ind.br/en/,granatum@granatum.ind.br,+55 47 997514712
Grant Industries,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.grant%20industries.org-aa9c3690-0c00-45ad-b091-1579640adcfa.html,https://www.grantinc.com/,salesmarketing@grantinc.com,201-791-8700
Gravel AI,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gravel%20ai.org-82cd7f46-fd9c-4d80-8bb9-a7e029941618.html,,,
GREEN FRIX S.A.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.green%20frix%20sa.org-ee8d2011-1a69-4c0b-93a4-56a4966ade3e.html,,,
Green Mountain Biotech,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.green%20mountain%20biotech.org-11fa0fbe-f42b-4d1d-a5a4-86074a65febd.html,,,
Green Oleo,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.green%20oleo.org-c9462a31-80de-4d8a-9ca5-c11ba62af973.html,https://www.greenoleo.com,info@greenoleo.com,+3903724871
GREENEXT GLOBAL ORGANİK KİMYA SANAYİ TİCARET ANONİM ŞİRKETİ,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.greenext%20global%20organi%CC%87k%20ki%CC%87mya%20sanayi%CC%87%20ti%CC%87caret%20anoni%CC%87m%20%C5%9Fi%CC%87rketi%CC%87.org-bfbee52f-6417-48d1-815b-4e9755fad41d.html,,,
Greenpharma,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.greenpharma.org-245bd989-5855-47a3-8158-e89b171253bf.html,,,
Greenphyt,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.greenphyt.org-c0309969-0610-42a3-a631-aca5fb0ec8b1.html,,,
GRI Group Ltd,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gri%20group%20ltd.org-7459db46-4321-4215-a80f-a9028ad77914.html,https://www.grigroup.co.uk/,jjudd@grigroup.co.uk,+441142587060
Grolman Group,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.grolman%20group.org-cfdd39f1-575a-414a-857a-1547ae817baf.html,https://www.grolman-personalcare.com,personalcare@grolman-group.com,+4921319368-01
Groupe Berkem,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.groupe%20berkem.org-3160df9a-0222-4b6a-a77f-03db809ecd81.html,,,
Formulance group,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.formulance%20group.org-598d8721-4694-4629-b3d3-f12e01fe8e79.html,,,
GS Caltex Corporation,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gs%20caltex%20corporation.org-b8c00bb4-4ec0-4c47-89ce-898cb20a4780.html,,,
"Guangdong C1 Life Biotech Co., Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangdong%20c1%20life%20biotech%20co%20ltd.org-c8c31300-0553-47f7-bd69-6ac2b1621157.html,,vivian.huang@cbtcn.com,+8618825122040
"Guangdong Patriot Chemical Technology Co.,Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangdong%20patriot%20chemical%20technology%20coltd.org-0c3aca50-706c-4346-9dc1-b95a44df1943.html,https://www.patriot-chem.com,michael.wang@patriot-chem.com,
"GUANGRAO LIUHE CHEMICAL CO., LTD.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangrao%20liuhe%20chemical%20co%20ltd.org-0fbafd38-ee5a-44a3-a4af-2d5980d73967.html,https://www.chinaguargum.com/,duke@chinaguargum.com,+8615969884228
"Guangzhou Bafeorii Chemical Co.,Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangzhou%20bafeorii%20chemical%20coltd.org-069caba6-6350-4187-b9e9-d4aeb2922130.html,https://www.bafeorii.com/,sales@bafeorii.com,020-32439661
"Guangzhou Batai New Material Technology Co.,Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangzhou%20batai%20new%20material%20technology%20coltd.org-56faa91a-fb1e-4477-bbe7-ebb06d6892e4.html,,,
"Guangzhou Hearan biotechnology co., LTD",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangzhou%20hearan%20biotechnology%20co%20ltd.org-d9b50db6-96e4-4aa7-a8d9-de1bf1ef1867.html,http://www.hearan.net/,miachow@hearan.cn,+8615019208135
"Guangzhou KingPowder Technology Co.,Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangzhou%20kingpowder%20technology%20coltd.org-99cd6a0e-0a7c-42e6-b624-0d1cf4ce8d45.html,https://www.kingpowder.com/,lianyaqiong@kingpowder.com,+86（020）38805106
"Guangzhou PM Technology Co., Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangzhou%20pm%20technology%20co%20ltd.org-b3512ae3-4496-4d6a-a21a-447901c26000.html,http://www.pmpromixer.cn/,davidmixer@foxmail.com,+86 13915908887 / 15018439961
Tidetron Bioworks,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.tidetron%20bioworks.org-560a9e46-63cb-49dd-a0a9-57b2a876b555.html,,,
"Guangzhou Reachin Chemical Co., Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangzhou%20reachin%20chemical%20co%20ltd.org-5f4e4372-1520-4372-8ffd-6c2255cce3a4.html,http://www.reachinchem.com/index.htm,peter@reachinchem.com,+862037087379
"Guangzhou Sheenbow Pigment Technology Co.,Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangzhou%20sheenbow%20pigment%20technology%20coltd.org-696ee6cb-b7a0-46b5-9170-c12b68781078.html,https://sheenbow.com/,info@sheenbow.com,+862086295538
"Guangzhou Tinci Materials Technology Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.guangzhou%20tinci%20materials%20technology%20co%20ltd.org-c6b36ff2-30b7-4526-8bd6-0988c94bcbfc.html,,,
"Gulbrandsen Technologies, Inc.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gulbrandsen%20technologies%20inc.org-d414d23b-6938-43b3-a915-478ce335c92c.html,https://gulbrandsentechnologies.com,orders@gulbrandsen.com,+151956379863
Gustav Heess GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gustav%20heess%20gmbh.org-828f269a-bfca-429c-b9e3-978d17476ef6.html,,,
Gustav Parmentier GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.gustav%20parmentier%20gmbh.org-eddbe800-73b5-4a2c-a7f3-47cfe42edb89.html,http://www.parmentier.de,info@parmentier.de,+49 69 56 10 34
"H&A PHARMACHEM CO., LTD.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.ha%20pharmachem%20co%20ltd.org-1a6e01e0-56f0-4231-a06d-47fed7f2e7ff.html,,,
"H&B PHARM-TECH CO., LTD.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hb%20pharm-tech%20co%20ltd.org-80b8edf8-dff5-4156-9522-55699c515fc0.html,https://www.hbpharmtech.com,sales@hbpharmtech.com,+86 531 8317 4488/5588
Hair Dye Factory,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hair%20dye%20factory.org-ce205247-1223-43da-b529-396139e509dd.html,https://hairdyefactory.com/,info@hairdyefactory.com,+34 652 99 78 65
Halal Certification Services GmbH,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.halal%20certification%20services%20gmbh.org-dc78945a-063f-41a4-beb0-73116004c731.html,,,
Hallstar Beauty,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hallstar%20beauty.org-938cb7c0-6b21-4492-8d11-4f2156276db7.html,https://www.hallstarbeauty.com/,workwonders@hallstar.com,1-877-427-4255
"Hangzhou Choisun Bio-tech Co., Ltd",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hangzhou%20choisun%20bio-tech%20co%20ltd.org-7e7db3ec-745e-4413-acd9-2190fcdb44ab.html,http://www.chinateasaponin.com/,cindy@choisuntea.com,+8657188480543
Hangzhou FORU Chemtech Co.LTD.,https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hangzhou%20foru%20chemtech%20coltd.org-c7a547cb-2b3f-41aa-bace-d31724d696c7.html,https://www.foruchem.com/,sales@foruchem.com,+86-571-88011952
"Hangzhou Forward Fine Chemical Co. , Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hangzhou%20forward%20fine%20chemical%20co%20%20ltd.org-7c700f09-b32d-4fe2-859b-281153f1b62d.html,http://www.forward-ep.com/,pmjack@forward-ep.com,0086-13456788871
"Hangzhou Jarsin Chemical Technology CO., LTD",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hangzhou%20jarsin%20chemical%20technology%20co%20ltd.org-87b27ffa-258a-4220-835f-23a31a97bcd6.html,http://www.jarsinchem.com/,customers@jarsinchem.com,0571-86691363
"Hangzhou Lingeba Technology Co., Ltd.",https://www.in-cosmetics.com/global/en-gb/exhibitor-details.hangzhou%20lingeba%20technology%20co%20ltd.org-a2f7c8a4-28f3-4797-acbb-aef4176fe7d2.html,https://www.lingeba.com/,info@lingeba.com,+86057187389059
